CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecenctPurchaseDays,SignedDays,AmountPerVisit
CUST101157,F,36.0,Seoul,Basic,9,58900.0,55000.0,1.1,2026-05-09,Y,Food,2025-11-26,customer1157@example.com,0,30,1,23,187,6111
CUST100639,M,38.0,Gyeonggi,Basic,17,131200.0,661800.0,2.5,2026-05-12,Y,Home,2024-03-01,customer639@example.com,1,30,3,20,822,38929
CUST100333,F,29.0,Gyeonggi,Basic,9,43700.0,93100.0,4.8,2026-05-18,N,Food,2023-01-22,customer333@example.com,1,20,1,14,1226,10344
CUST100957,M,34.0,Incheon,Basic,9,145900.0,271200.0,3.4,2025-12-24,Y,Beauty,2021-01-26,customer957@example.com,0,30,2,159,1952,30133
CUST101319,F,44.0,Daejeon,Basic,11,95700.0,309200.0,4.3,2026-06-06,N,Fashion,2020-10-26,customer1319@example.com,1,40,2,-5,2044,28109
CUST100180,F,34.0,Gyeonggi,Silver,11,162500.0,852300.0,2.9,2026-04-12,Y,Beauty,2021-09-26,customer180@example.com,0,30,3,50,1709,77481
CUST101407,F,29.0,Incheon,Gold,8,173400.0,487300.0,3.5,2026-02-02,Y,Home,2022-11-01,customer1407@example.com,1,20,2,119,1308,60912
CUST100098,M,38.0,Gyeonggi,Basic,9,36000.0,103000.0,2.9,2026-06-04,N,Food,2025-10-12,customer98@example.com,0,30,1,-3,232,11444
CUST100015,M,33.0,Gwangju,Basic,17,178400.0,1060200.0,3.7,2026-05-22,Y,Electronics,2022-02-19,customer15@example.com,1,30,3,10,1563,62364
CUST100256,F,26.0,Seoul,Vip,13,147600.0,942000.0,3.4,2026-02-02,N,Food,2022-01-06,customer256@example.com,1,20,3,119,1607,72461
CUST100227,M,47.0,Seoul,Basic,9,56400.0,196400.0,3.7,2026-06-22,Y,Home,2021-08-05,customer227@example.com,0,40,2,-21,1761,21822
CUST100072,M,56.0,Gyeonggi,Basic,7,83600.0,237400.0,3.9,2026-04-10,N,Home,2025-08-18,customer72@example.com,0,50,2,52,287,33914
CUST100027,F,27.0,Gwangju,Silver,8,147300.0,491600.0,3.4,2026-06-16,N,Electronics,2024-06-21,customer27@example.com,0,20,2,-15,710,61450
CUST100565,M,26.0,Seoul,Gold,17,242400.0,1060200.0,3.5,2026-04-11,Y,Fashion,2024-03-14,customer565@example.com,1,20,3,51,809,62364
CUST100017,M,25.0,Seoul,Vip,11,180600.0,598800.0,4.1,2026-01-05,N,Fashion,2021-02-27,customer17@example.com,1,20,3,147,1920,54436
CUST100323,M,26.0,Daegu,Silver,4,138900.0,139600.0,3.1,2026-06-23,Y,Home,2022-03-30,customer323@example.com,0,20,1,-22,1524,34900
CUST100412,M,53.0,Seoul,Basic,10,130000.0,595400.0,4.1,2026-04-27,Y,Electronics,2025-01-01,customer412@example.com,1,50,3,35,516,59540
CUST101074,F,43.0,Seoul,Gold,12,184500.0,549000.0,2.8,2026-06-21,Y,Beauty,2020-07-20,customer1074@example.com,1,40,3,-20,2142,45750
CUST100768,M,46.0,Daegu,Basic,7,145500.0,128600.0,3.3,2026-05-03,Y,Electronics,2025-02-01,customer768@example.com,1,40,1,29,485,18371
CUST100193,F,18.0,Daejeon,Silver,7,106100.0,107800.0,4.0,2026-04-04,N,Electronics,2024-01-10,customer193@example.com,0,10,1,58,873,15400
CUST100245,M,39.0,Incheon,Basic,6,47700.0,43500.0,3.9,2026-05-08,Y,Fashion,2022-12-30,customer245@example.com,1,30,1,24,1249,7250
CUST100321,F,45.0,Seoul,Basic,7,97400.0,97700.0,3.3,2026-06-12,Y,Home,2024-07-06,customer321@example.com,0,40,1,-11,695,13957
CUST100985,F,45.0,Seoul,Gold,7,134400.0,460100.0,3.9,2026-04-30,N,Fashion,2022-03-05,customer985@example.com,0,40,2,32,1549,65728
CUST101256,M,32.0,Busan,Gold,12,201500.0,1060200.0,3.9,2026-05-16,N,Fashion,2024-12-20,customer1256@example.com,1,30,3,16,528,88350
CUST101006,M,47.0,Seoul,Vip,4,235100.0,520300.0,1.6,2026-05-15,N,Electronics,2023-03-31,customer1006@example.com,0,40,2,17,1158,130075
CUST101116,F,35.0,Gyeonggi,Basic,12,89600.0,372200.0,3.9,2026-04-27,N,Food,2024-01-28,customer1116@example.com,1,30,2,35,855,31016
CUST101059,F,52.0,Gyeonggi,Basic,7,121700.0,265700.0,4.1,2026-03-10,Y,Sports,2021-05-04,customer1059@example.com,0,50,2,83,1854,37957
CUST101491,M,18.0,Seoul,Basic,9,108000.0,275900.0,2.0,2026-04-07,Y,Electronics,2021-10-04,customer1491@example.com,0,10,2,55,1701,30655
CUST100197,M,34.0,Daejeon,Basic,8,5000.0,10300.0,3.7,2026-05-15,N,Sports,2022-08-11,customer197@example.com,0,30,1,17,1390,1287
CUST100546,M,36.0,Daegu,Basic,13,124400.0,216600.0,3.4,2026-02-24,N,Food,2020-07-25,customer546@example.com,0,30,2,97,2137,16661
CUST101259,F,33.0,Gyeonggi,Silver,10,154000.0,343100.0,5.0,2026-05-13,N,Fashion,2021-02-26,customer1259@example.com,0,30,2,19,1921,34310
CUST100801,M,36.0,Incheon,Silver,11,124900.0,275100.0,3.0,2026-05-28,Y,Sports,2023-03-23,customer801@example.com,0,30,2,4,1166,25009
CUST100156,F,50.0,Seoul,Basic,9,204800.0,457300.0,4.3,2026-05-08,Y,Electronics,2025-05-21,customer156@example.com,1,50,2,24,376,50811
CUST100821,F,25.0,Seoul,Basic,3,125400.0,108500.0,5.0,2026-04-14,N,Electronics,2023-09-04,customer821@example.com,0,20,1,48,1001,36166
CUST100772,F,31.0,Incheon,Silver,7,127000.0,366300.0,3.5,2026-05-27,N,Beauty,2025-05-12,customer772@example.com,1,30,2,5,385,52328
CUST101021,F,53.0,Gyeonggi,Gold,11,129500.0,1060200.0,4.7,2026-06-08,N,Fashion,2025-05-31,customer1021@example.com,1,50,3,-7,366,96381
CUST100594,M,30.0,Gyeonggi,Basic,6,81300.0,280100.0,3.4,2026-05-04,Y,Fashion,2021-11-21,customer594@example.com,1,30,2,28,1653,46683
CUST100638,F,36.0,Seoul,Silver,6,75800.0,143100.0,4.0,2026-04-23,N,Food,2022-04-23,customer638@example.com,0,30,1,39,1500,23850
CUST101153,F,40.0,Incheon,Basic,10,139800.0,782300.0,3.4,2026-02-18,N,Fashion,2022-07-05,customer1153@example.com,1,40,3,103,1427,78230
CUST100228,F,36.0,Seoul,Basic,4,78900.0,160600.0,4.1,2026-05-14,Y,Food,2023-02-04,customer228@example.com,0,30,1,18,1213,40150
CUST100725,F,43.0,Seoul,Silver,9,141700.0,476800.0,3.5,2026-06-08,N,Beauty,2023-10-14,customer725@example.com,0,40,2,-7,961,52977
CUST101250,F,41.0,Gwangju,Silver,9,167200.0,366800.0,3.1,2026-04-27,Y,Electronics,2021-01-04,customer1250@example.com,0,40,2,35,1974,40755
CUST101292,F,50.0,Seoul,Silver,11,115900.0,373200.0,3.7,2026-04-06,Y,Home,2023-06-17,customer1292@example.com,0,50,2,56,1080,33927
CUST101010,M,56.0,Incheon,Basic,5,14400.0,28800.0,3.0,2026-01-27,N,Fashion,2023-08-23,customer1010@example.com,0,50,1,125,1013,5760
CUST100472,M,21.0,Seoul,Basic,9,64100.0,164900.0,3.6,2026-02-13,Y,Fashion,2024-10-11,customer472@example.com,0,20,1,108,598,18322
CUST100276,M,47.0,Busan,Silver,6,169800.0,175500.0,3.5,2026-06-17,Y,Electronics,2021-02-12,customer276@example.com,1,40,1,-16,1935,29250
CUST101266,F,30.0,Gwangju,Silver,13,106100.0,330400.0,3.7,2026-06-10,N,Food,2021-05-12,customer1266@example.com,0,30,2,-9,1846,25415
CUST100231,F,57.0,Incheon,Basic,13,85200.0,442700.0,4.0,2026-05-04,Y,Sports,2021-06-07,customer231@example.com,1,50,2,28,1820,34053
CUST101095,F,26.0,Seoul,Silver,5,92100.0,101500.0,4.9,2026-05-20,N,Food,2022-07-07,customer1095@example.com,0,20,1,12,1425,20300
CUST101497,M,36.0,Incheon,Gold,10,136300.0,652200.0,3.7,2026-03-18,Y,Home,2025-01-11,customer1497@example.com,0,30,3,75,506,65220
CUST100664,F,57.0,Seoul,Basic,14,66800.0,281200.0,3.0,2026-05-09,Y,Home,2021-10-10,customer664@example.com,0,50,2,23,1695,20085
CUST100789,M,51.0,Gyeonggi,Basic,8,74300.0,234700.0,4.1,2026-03-12,N,Beauty,2020-07-13,customer789@example.com,0,50,2,81,2149,29337
CUST101247,M,25.0,Daejeon,Basic,8,99600.0,93700.0,4.1,2026-05-08,Y,Electronics,2024-04-04,customer1247@example.com,1,20,1,24,788,11712
CUST100556,F,38.0,Seoul,Basic,9,71700.0,156900.0,4.0,2026-04-11,N,Fashion,2020-12-22,customer556@example.com,0,30,1,51,1987,17433
CUST100286,M,18.0,Seoul,Silver,16,102300.0,831200.0,3.0,2026-04-05,N,Fashion,2025-01-26,customer286@example.com,0,10,3,57,491,51950
CUST100977,F,33.0,Busan,Basic,8,46000.0,163900.0,5.0,2026-03-29,Y,Beauty,2025-04-05,customer977@example.com,1,30,1,64,422,20487
CUST100641,F,38.0,Daejeon,Silver,12,149900.0,302600.0,3.4,2026-05-23,N,Fashion,2024-07-16,customer641@example.com,0,30,2,9,685,25216
CUST100082,F,36.0,Daejeon,Gold,7,143100.0,399500.0,3.4,2026-05-11,Y,Fashion,2020-09-23,customer82@example.com,0,30,2,21,2077,57071
CUST101437,M,53.0,Daejeon,Basic,9,94900.0,384200.0,4.1,2026-05-25,N,Fashion,2022-12-23,customer1437@example.com,0,50,2,7,1256,42688
CUST100569,F,42.0,Gyeonggi,Basic,6,59100.0,118800.0,4.5,2026-04-12,N,Food,2022-05-05,customer569@example.com,0,40,1,50,1488,19800
CUST100285,M,52.0,Daejeon,Gold,6,99800.0,175200.0,2.0,2026-06-06,N,Home,2023-05-04,customer285@example.com,0,50,1,-5,1124,29200
CUST101144,F,26.0,Seoul,Vip,8,143000.0,612500.0,4.1,2026-03-12,Y,Sports,2021-03-18,customer1144@example.com,1,20,3,81,1901,76562
CUST101453,F,23.0,Daegu,Vip,8,174500.0,350100.0,4.0,2026-03-30,N,Sports,2025-02-11,customer1453@example.com,1,20,2,63,475,43762
CUST101067,F,18.0,Seoul,Basic,7,95800.0,216200.0,1.8,2026-02-10,Y,Electronics,2022-06-10,customer1067@example.com,0,10,2,111,1452,30885
CUST100593,F,33.0,Gyeonggi,Basic,14,214200.0,761200.0,3.7,2026-05-09,N,Beauty,2025-07-20,customer593@example.com,1,30,3,23,316,54371
CUST100597,F,26.0,Gyeonggi,Gold,10,192400.0,710900.0,4.5,2025-11-25,N,Sports,2020-09-14,customer597@example.com,1,20,3,188,2086,71090
CUST101289,F,39.0,Daegu,Silver,14,69500.0,259800.0,1.6,2026-05-25,Y,Home,2023-05-20,customer1289@example.com,1,30,2,7,1108,18557
CUST100044,F,40.0,Busan,Vip,14,196100.0,1060200.0,4.4,2026-05-18,Y,Fashion,2021-02-02,customer44@example.com,1,40,3,14,1945,75728
CUST100272,M,33.0,Gyeonggi,Gold,7,111100.0,205600.0,3.7,2026-04-05,N,Fashion,2025-07-24,customer272@example.com,1,30,2,57,312,29371
CUST101450,M,41.0,Busan,Basic,6,35100.0,40100.0,3.1,2026-05-29,Y,Sports,2024-02-27,customer1450@example.com,1,40,1,3,825,6683
CUST101125,F,47.0,Gyeonggi,Basic,6,54100.0,49300.0,3.7,2026-02-28,N,Fashion,2020-08-20,customer1125@example.com,0,40,1,93,2111,8216
CUST101088,M,27.0,Incheon,Basic,13,71400.0,292000.0,2.9,2026-04-05,Y,Sports,2021-08-14,customer1088@example.com,0,20,2,57,1752,22461
CUST100510,F,57.0,Gyeonggi,Gold,14,117500.0,824700.0,4.1,2025-11-17,N,Fashion,2022-06-01,customer510@example.com,1,50,3,196,1461,58907
CUST100447,M,49.0,Gwangju,Basic,8,80300.0,245200.0,4.4,2026-06-24,N,Home,2024-04-01,customer447@example.com,1,40,2,-23,791,30650
CUST100876,F,24.0,Daejeon,Basic,11,90300.0,507900.0,4.7,2026-04-11,N,Home,2021-02-12,customer876@example.com,1,20,2,51,1935,46172
CUST100853,M,37.0,Daejeon,Silver,9,186100.0,592300.0,3.7,2026-02-08,Y,Electronics,2025-02-13,customer853@example.com,1,30,3,113,473,65811
CUST101476,M,55.0,Daejeon,Silver,6,36700.0,113500.0,5.0,2026-06-03,Y,Fashion,2021-08-24,customer1476@example.com,1,50,1,-2,1742,18916
CUST101000,F,51.0,Incheon,Silver,8,117500.0,133400.0,3.8,2026-06-09,N,Beauty,2025-12-18,customer1000@example.com,0,50,1,-8,165,16675
CUST100537,M,37.0,Seoul,Basic,12,41900.0,274800.0,4.5,2026-04-04,Y,Beauty,2025-06-30,customer537@example.com,1,30,2,58,336,22900
CUST100849,M,43.0,Gyeonggi,Basic,8,59900.0,51600.0,4.3,2026-06-24,Y,Fashion,2025-01-10,customer849@example.com,0,40,1,-23,507,6450
CUST101106,M,21.0,Gyeonggi,Basic,6,43300.0,111000.0,3.0,2026-05-01,Y,Fashion,2022-09-21,customer1106@example.com,0,20,1,31,1349,18500
CUST100021,F,25.0,Daejeon,Basic,11,83400.0,213200.0,4.3,2026-01-04,N,Beauty,2021-09-30,customer21@example.com,0,20,2,148,1705,19381
CUST100573,F,49.0,Seoul,Basic,8,70600.0,226600.0,3.8,2026-05-08,N,Beauty,2024-07-14,customer573@example.com,0,40,2,24,687,28325
CUST100482,M,24.0,Gyeonggi,Vip,7,139800.0,272200.0,4.3,2026-02-06,Y,Food,2025-11-15,customer482@example.com,0,20,2,115,198,38885
CUST100084,F,38.0,Gyeonggi,Basic,7,116200.0,228700.0,2.5,2026-04-09,N,Beauty,2023-08-08,customer84@example.com,0,30,2,53,1028,32671
CUST101386,F,52.0,Gyeonggi,Silver,8,143600.0,447100.0,4.7,2026-04-17,Y,Electronics,2024-07-17,customer1386@example.com,1,50,2,45,684,55887
CUST100715,M,56.0,Seoul,Silver,10,99600.0,352300.0,3.6,2026-02-27,N,Beauty,2025-08-26,customer715@example.com,0,50,2,94,279,35230
CUST101298,M,47.0,Seoul,Basic,6,51600.0,152300.0,2.8,2026-01-05,N,Fashion,2023-04-16,customer1298@example.com,0,40,1,147,1142,25383
CUST100179,F,39.0,Gwangju,Silver,9,44400.0,180900.0,3.9,2026-05-17,N,Food,2025-10-27,customer179@example.com,0,30,1,15,217,20100
CUST100353,F,55.0,Gyeonggi,Vip,15,117500.0,489000.0,3.3,2026-04-19,Y,Sports,2024-07-15,customer353@example.com,1,50,2,43,686,32600
CUST100186,F,40.0,Seoul,Silver,12,127000.0,476300.0,4.5,2026-06-21,Y,Home,2024-11-18,customer186@example.com,0,40,2,-20,560,39691
CUST100493,F,37.0,Seoul,Gold,11,194600.0,779500.0,4.4,2025-12-27,N,Beauty,2021-11-03,customer493@example.com,1,30,3,156,1671,70863
CUST100347,F,31.0,Seoul,Vip,10,246700.0,1060200.0,2.6,2026-03-17,N,Electronics,2024-10-25,customer347@example.com,1,30,3,76,584,106020
CUST100497,F,35.0,Gyeonggi,Basic,8,16400.0,49600.0,3.6,2026-03-28,Y,Beauty,2024-10-31,customer497@example.com,1,30,1,65,578,6200
CUST101064,M,46.0,Seoul,Gold,9,143400.0,759800.0,3.4,2026-02-15,N,Fashion,2023-02-07,customer1064@example.com,1,40,3,106,1210,84422
CUST100566,M,33.0,Incheon,Silver,5,118300.0,380900.0,3.4,2026-06-04,N,Sports,2025-04-26,customer566@example.com,1,30,2,-3,401,76180
CUST101094,F,36.0,Gyeonggi,Basic,13,97200.0,321000.0,4.3,2026-03-04,N,Food,2022-10-30,customer1094@example.com,1,30,2,89,1310,24692
CUST101466,F,57.0,Seoul,Basic,10,70400.0,139700.0,3.7,2026-04-21,Y,Fashion,2024-02-01,customer1466@example.com,0,50,1,41,851,13970
CUST101207,M,59.0,Daegu,Silver,8,245800.0,743300.0,3.6,2026-05-17,Y,Electronics,2024-11-09,customer1207@example.com,1,50,3,15,569,92912
CUST101427,M,42.0,Incheon,Silver,3,93700.0,86300.0,2.2,2026-06-01,N,Fashion,2023-09-22,customer1427@example.com,0,40,1,0,983,28766
CUST100264,M,32.0,Seoul,Gold,4,72000.0,122900.0,4.2,2026-04-30,Y,Food,2024-06-26,customer264@example.com,0,30,1,32,705,30725
CUST100104,F,41.0,Daejeon,Basic,14,156900.0,715600.0,3.6,2026-06-06,Y,Electronics,2020-08-30,customer104@example.com,1,40,3,-5,2101,51114
CUST101079,M,42.0,Gyeonggi,Silver,8,94000.0,422200.0,3.6,2026-03-26,N,Food,2025-06-13,customer1079@example.com,0,40,2,67,353,52775
CUST101188,M,43.0,Daegu,Silver,17,169900.0,535700.0,4.7,2026-05-16,N,Beauty,2023-05-19,customer1188@example.com,1,40,3,16,1109,31511
CUST100270,F,39.0,Gyeonggi,Basic,8,80800.0,87600.0,4.9,2026-03-10,N,Sports,2024-08-16,customer270@example.com,0,30,1,83,654,10950
CUST101178,F,56.0,Daejeon,Silver,11,125800.0,350400.0,3.9,2026-04-25,N,Sports,2024-04-04,customer1178@example.com,1,50,2,37,788,31854
CUST101060,F,40.0,Gyeonggi,Silver,7,98100.0,309000.0,5.0,2026-05-15,Y,Sports,2024-07-01,customer1060@example.com,1,40,2,17,700,44142
CUST100494,F,41.0,Gwangju,Silver,6,148300.0,325400.0,2.7,2026-06-21,Y,Electronics,2022-08-01,customer494@example.com,0,40,2,-20,1400,54233
CUST100612,F,49.0,Gyeonggi,Gold,7,100100.0,101100.0,3.1,2025-12-29,N,Home,2024-08-02,customer612@example.com,0,40,1,154,668,14442
CUST100633,F,21.0,Seoul,Silver,11,185000.0,585100.0,5.0,2026-05-11,Y,Electronics,2020-11-26,customer633@example.com,1,20,3,21,2013,53190
CUST100355,F,39.0,Incheon,Silver,12,170700.0,358700.0,3.3,2026-03-25,N,Sports,2024-02-07,customer355@example.com,0,30,2,68,845,29891
CUST101323,F,18.0,Gyeonggi,Basic,5,70100.0,126700.0,1.6,2026-04-28,Y,Fashion,2022-11-27,customer1323@example.com,0,10,1,34,1282,25340
CUST100528,M,57.0,Seoul,Silver,9,149500.0,384900.0,4.1,2026-05-31,N,Beauty,2021-05-24,customer528@example.com,0,50,2,1,1834,42766
CUST101015,M,34.0,Daegu,Vip,6,178000.0,184200.0,3.4,2026-05-09,Y,Sports,2023-10-08,customer1015@example.com,0,30,2,23,967,30700
CUST101161,M,32.0,Busan,Vip,9,146300.0,331900.0,3.5,2026-02-18,N,Food,2020-12-17,customer1161@example.com,0,30,2,103,1992,36877
CUST101358,F,57.0,Gyeonggi,Basic,14,141600.0,663800.0,4.7,2026-04-17,Y,Fashion,2025-04-27,customer1358@example.com,1,50,3,45,400,47414
CUST100575,M,37.0,Gyeonggi,Silver,10,137000.0,240000.0,5.0,2026-06-26,N,Fashion,2020-07-04,customer575@example.com,1,30,2,-25,2158,24000
CUST100055,F,30.0,Gyeonggi,Basic,6,63900.0,146700.0,3.8,2026-04-13,Y,Food,2024-01-07,customer55@example.com,0,30,1,49,876,24450
CUST100790,M,43.0,Daejeon,Gold,6,80700.0,142500.0,3.9,2026-05-02,Y,Home,2021-06-30,customer790@example.com,0,40,1,30,1797,23750
CUST100714,F,32.0,Gyeonggi,Silver,11,134300.0,305900.0,4.0,2026-05-04,Y,Electronics,2022-01-14,customer714@example.com,1,30,2,28,1599,27809
CUST101329,M,41.0,Gyeonggi,Basic,7,54000.0,58200.0,3.0,2026-04-26,N,Fashion,2020-06-30,customer1329@example.com,0,40,1,36,2162,8314
CUST100147,M,50.0,Daejeon,Silver,12,196900.0,872300.0,3.9,2026-05-20,N,Electronics,2020-07-23,customer147@example.com,1,50,3,12,2139,72691
CUST101130,F,39.0,Incheon,Silver,8,127600.0,466600.0,4.6,2026-03-25,Y,Fashion,2025-09-04,customer1130@example.com,0,30,2,68,270,58325
CUST100908,F,18.0,Daejeon,Basic,4,24000.0,27600.0,3.7,2026-02-13,N,Sports,2024-03-25,customer908@example.com,0,10,1,108,798,6900
CUST101480,M,44.0,Seoul,Vip,8,177900.0,311700.0,3.0,2026-05-19,N,Sports,2025-05-05,customer1480@example.com,0,40,2,13,392,38962
CUST101234,M,32.0,Seoul,Vip,9,212600.0,908200.0,2.6,2026-04-15,Y,Home,2021-08-20,customer1234@example.com,1,30,3,47,1746,100911
CUST100596,F,48.0,Gwangju,Gold,7,143400.0,367600.0,3.7,2026-02-11,Y,Sports,2022-12-03,customer596@example.com,0,40,2,110,1276,52514
CUST100844,M,46.0,Gyeonggi,Basic,15,146400.0,559500.0,2.9,2026-04-29,N,Food,2020-07-13,customer844@example.com,1,40,3,33,2149,37300
CUST100088,M,41.0,Incheon,Silver,11,157300.0,783200.0,3.3,2026-05-17,Y,Beauty,2020-09-27,customer88@example.com,0,40,3,15,2073,71200
CUST100622,M,39.0,Gyeonggi,Silver,10,126100.0,442900.0,4.2,2026-06-20,N,Home,2025-09-15,customer622@example.com,1,30,2,-19,259,44290
CUST100675,F,38.0,Seoul,Gold,5,152200.0,343000.0,3.2,2026-05-28,N,Food,2021-05-19,customer675@example.com,0,30,2,4,1839,68600
CUST100112,M,38.0,Busan,Silver,10,99100.0,212100.0,3.9,2026-02-17,Y,Food,2021-01-20,customer112@example.com,0,30,2,104,1958,21210
CUST100672,M,46.0,Gyeonggi,Basic,17,124400.0,468800.0,4.4,2026-06-06,N,Fashion,2022-08-05,customer672@example.com,1,40,2,-5,1396,27576
CUST101251,F,25.0,Gyeonggi,Basic,12,124500.0,516500.0,4.3,2026-02-22,N,Home,2024-11-03,customer1251@example.com,1,20,2,99,575,43041
CUST101198,F,30.0,Daegu,Basic,13,89900.0,461000.0,3.3,2025-12-17,N,Home,2024-12-02,customer1198@example.com,0,30,2,166,546,35461
CUST100841,F,32.0,Gyeonggi,Vip,11,190700.0,830100.0,2.7,2026-03-07,N,Home,2024-02-09,customer841@example.com,1,30,3,86,843,75463
CUST100253,M,42.0,Busan,Vip,8,147600.0,145500.0,3.5,2026-06-05,N,Fashion,2022-09-26,customer253@example.com,1,40,1,-4,1344,18187
CUST100223,F,54.0,Seoul,Gold,10,101400.0,191800.0,3.8,2026-05-27,Y,Beauty,2024-03-27,customer223@example.com,1,50,2,5,796,19180
CUST101400,F,38.0,Gyeonggi,Vip,7,142700.0,268000.0,5.0,2026-05-13,N,Fashion,2020-12-26,customer1400@example.com,1,30,2,19,1983,38285
CUST100483,M,38.0,Gwangju,Basic,7,83700.0,92700.0,3.8,2026-05-09,N,Fashion,2025-05-09,customer483@example.com,0,30,1,23,388,13242
CUST101270,F,49.0,Daejeon,Basic,9,81100.0,154000.0,4.0,2026-03-24,Y,Electronics,2022-04-20,customer1270@example.com,0,40,1,69,1503,17111
CUST100894,M,46.0,Gyeonggi,Basic,10,140100.0,735200.0,2.6,2026-05-31,Y,Beauty,2021-04-25,customer894@example.com,1,40,3,1,1863,73520
CUST100690,M,43.0,Seoul,Vip,7,219500.0,564000.0,2.8,2026-06-04,N,Electronics,2021-05-30,customer690@example.com,1,40,3,-3,1828,80571
CUST100558,M,57.0,Gyeonggi,Silver,9,181000.0,619800.0,3.1,2026-03-31,Y,Fashion,2022-05-31,customer558@example.com,1,50,3,62,1462,68866
CUST100953,F,41.0,Busan,Basic,14,130400.0,707100.0,3.8,2026-06-13,N,Food,2023-11-23,customer953@example.com,1,40,3,-12,921,50507
CUST100901,M,25.0,Gyeonggi,Silver,7,51100.0,158000.0,4.9,2026-06-05,N,Food,2025-04-14,customer901@example.com,0,20,1,-4,413,22571
CUST100703,F,25.0,Seoul,Basic,9,131900.0,666300.0,3.1,2026-04-11,Y,Electronics,2022-05-10,customer703@example.com,1,20,3,51,1483,74033
CUST100454,M,28.0,Daegu,Silver,7,156800.0,331600.0,4.5,2026-06-03,N,Sports,2025-06-25,customer454@example.com,1,20,2,-2,341,47371
CUST100367,M,33.0,Seoul,Basic,5,104900.0,115400.0,4.3,2026-02-09,N,Electronics,2025-03-24,customer367@example.com,0,30,1,112,434,23080
CUST100154,F,49.0,Seoul,Silver,3,97300.0,169700.0,3.9,2026-03-28,N,Home,2022-03-03,customer154@example.com,1,40,1,65,1551,56566
CUST100823,M,41.0,Incheon,Basic,6,26900.0,72100.0,4.1,2026-04-29,Y,Home,2024-03-29,customer823@example.com,1,40,1,33,794,12016
CUST100902,M,39.0,Busan,Basic,3,80200.0,69700.0,3.5,2026-04-23,N,Food,2024-04-25,customer902@example.com,0,30,1,39,767,23233
CUST100489,F,30.0,Seoul,Basic,11,94000.0,427400.0,3.9,2026-06-11,N,Sports,2022-05-19,customer489@example.com,1,30,2,-10,1474,38854
CUST100555,M,32.0,Incheon,Basic,7,36700.0,108400.0,3.2,2026-04-21,N,Home,2022-12-06,customer555@example.com,0,30,1,41,1273,15485
CUST100855,M,18.0,Incheon,Basic,4,135300.0,151200.0,3.5,2026-04-22,Y,Fashion,2021-01-30,customer855@example.com,1,10,1,40,1948,37800
CUST100461,F,47.0,Daejeon,Silver,9,118500.0,336500.0,2.9,2026-06-13,Y,Food,2023-06-14,customer461@example.com,0,40,2,-12,1083,37388
CUST100705,F,35.0,Gwangju,Basic,11,73400.0,384700.0,3.3,2026-04-16,N,Home,2021-01-19,customer705@example.com,0,30,2,46,1959,34972
CUST100854,F,63.0,Seoul,Basic,8,143300.0,630100.0,4.2,2026-05-14,N,Electronics,2024-05-09,customer854@example.com,0,60,3,18,753,78762
CUST101148,F,27.0,Busan,Gold,2,85700.0,79200.0,3.3,2026-05-03,Y,Beauty,2021-02-19,customer1148@example.com,0,20,1,29,1928,39600
CUST101438,M,49.0,Gwangju,Basic,13,44000.0,129600.0,2.8,2026-05-18,Y,Sports,2020-08-12,customer1438@example.com,0,40,1,14,2119,9969
CUST101469,F,33.0,Gyeonggi,Basic,7,117500.0,245100.0,4.0,2026-04-30,Y,Beauty,2020-07-04,customer1469@example.com,0,30,2,32,2158,35014
CUST100899,M,47.0,Daegu,Silver,11,117200.0,395400.0,4.8,2026-04-18,N,Fashion,2021-03-01,customer899@example.com,0,40,2,44,1918,35945
CUST101264,M,46.0,Incheon,Basic,6,104600.0,313600.0,3.5,2026-06-11,N,Fashion,2025-04-10,customer1264@example.com,0,40,2,-10,417,52266
CUST101385,F,54.0,Incheon,Gold,12,145700.0,637600.0,2.9,2026-04-07,N,Fashion,2021-04-30,customer1385@example.com,1,50,3,55,1858,53133
CUST101382,F,41.0,Gyeonggi,Basic,9,42800.0,189400.0,3.9,2026-06-03,Y,Home,2022-03-27,customer1382@example.com,0,40,2,-2,1527,21044
CUST100807,M,30.0,Gyeonggi,Basic,5,97100.0,268900.0,3.5,2026-04-05,Y,Beauty,2022-05-01,customer807@example.com,0,30,2,57,1492,53780
CUST101284,M,45.0,Gyeonggi,Gold,12,143400.0,904800.0,3.0,2026-05-02,Y,Beauty,2021-10-26,customer1284@example.com,1,40,3,30,1679,75400
CUST100165,F,35.0,Gyeonggi,Gold,12,116500.0,630000.0,3.7,2026-06-24,N,Fashion,2024-06-20,customer165@example.com,1,30,3,-23,711,52500
CUST100695,M,35.0,Gwangju,Basic,7,178500.0,201300.0,3.9,2026-03-13,Y,Electronics,2025-05-01,customer695@example.com,0,30,2,80,396,28757
